Date,Time,Temperature,메인압력,빌렛길이,콘테이너온도 앞쪽,콘테이너온도 뒷쪽,생산카운터,현재속도,압출종료 위치,Mold1,Mold2,Mold3,Mold4,Mold5,Mold6,Billet_Temp,At_Pre,At_Temp
2025-12-09,14:50:08.684,483.9,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,266,13.8,32.5
2025-12-09,14:50:08.901,483.7,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,266,13.8,32.5
2025-12-09,14:50:09.100,483.9,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.8,32.5
2025-12-09,14:50:09.293,483.4,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.8,32.5
2025-12-09,14:50:09.494,483.6,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.8,32.5
2025-12-09,14:50:09.695,483.6,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.3,32.5
2025-12-09,14:50:09.889,483.2,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.3,32.5
2025-12-09,14:50:10.089,483.5,0.0,754,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.3,32.5
2025-12-09,14:50:10.285,483.2,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.3,32.5
2025-12-09,14:50:10.488,483.3,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.3,32.5
2025-12-09,14:50:10.691,483.3,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.4,32.5
2025-12-09,14:50:10.885,482.9,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.4,32.5
2025-12-09,14:50:11.099,482.8,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.4,32.5
2025-12-09,14:50:11.288,482.8,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.4,32.5
2025-12-09,14:50:11.490,482.8,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.4,32.5
2025-12-09,14:50:11.697,482.8,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.1,32.5
2025-12-09,14:50:11.886,482.2,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.1,32.5
2025-12-09,14:50:12.100,482.5,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.1,32.5
2025-12-09,14:50:12.286,482.0,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.1,32.5
2025-12-09,14:50:12.494,482.1,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,14.1,32.5
2025-12-09,14:50:12.696,481.9,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.7,32.5
2025-12-09,14:50:12.887,481.9,0.0,754,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.7,32.5
2025-12-09,14:50:13.085,481.6,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.7,32.5
2025-12-09,14:50:13.289,481.8,0.0,754,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.7,32.5
2025-12-09,14:50:13.493,481.7,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.7,32.5
2025-12-09,14:50:13.691,481.5,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.2,32.5
2025-12-09,14:50:13.891,481.9,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.2,32.5
2025-12-09,14:50:14.110,481.6,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.2,32.5
2025-12-09,14:50:14.300,481.5,0.0,754,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.2,32.5
2025-12-09,14:50:14.494,481.6,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,265,13.2,32.5
2025-12-09,14:50:14.689,481.4,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,265,12.9,32.5
2025-12-09,14:50:14.937,481.3,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,265,12.9,32.5
2025-12-09,14:50:15.086,481.2,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,265,12.9,32.5
2025-12-09,14:50:15.291,481.3,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,265,12.9,32.5
2025-12-09,14:50:15.495,481.0,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.9,32.5
2025-12-09,14:50:15.692,481.0,0.0,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.5
2025-12-09,14:50:15.887,480.8,0.0,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.5
2025-12-09,14:50:16.098,480.7,0.7,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.5
2025-12-09,14:50:16.286,481.1,1.5,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.5
2025-12-09,14:50:16.490,480.7,0.9,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.5
2025-12-09,14:50:16.711,480.8,0.9,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.5,32.4
2025-12-09,14:50:16.894,480.7,1.0,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.5,32.4
2025-12-09,14:50:17.088,480.5,3.3,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.5,32.4
2025-12-09,14:50:17.286,480.5,7.0,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.5,32.4
2025-12-09,14:50:17.500,480.7,8.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.5,32.4
2025-12-09,14:50:17.700,480.4,8.3,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.5,32.4
2025-12-09,14:50:17.930,480.1,8.3,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.5,32.4
2025-12-09,14:50:18.101,480.2,8.3,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.5,32.4
2025-12-09,14:50:18.285,480.5,8.4,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.5,32.4
2025-12-09,14:50:18.491,480.2,8.4,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.5,32.4
2025-12-09,14:50:18.688,480.1,8.7,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.4
2025-12-09,14:50:18.912,480.1,8.8,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.4
2025-12-09,14:50:19.111,480.0,9.4,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.4
2025-12-09,14:50:19.301,480.3,10.1,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.4
2025-12-09,14:50:19.499,480.2,10.4,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.4
2025-12-09,14:50:19.696,480.0,10.8,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.0,32.4
2025-12-09,14:50:19.894,479.8,11.3,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.0,32.4
2025-12-09,14:50:20.092,480.0,11.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.0,32.4
2025-12-09,14:50:20.301,480.1,12.5,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.0,32.4
2025-12-09,14:50:20.489,480.1,13.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.0,32.4
2025-12-09,14:50:20.711,480.1,13.6,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.1,32.4
2025-12-09,14:50:20.887,480.0,14.2,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.1,32.4
2025-12-09,14:50:21.095,480.1,15.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.1,32.4
2025-12-09,14:50:21.287,480.1,15.8,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.1,32.4
2025-12-09,14:50:21.485,480.1,16.8,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.1,32.4
2025-12-09,14:50:21.699,479.8,20.2,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.1,32.4
2025-12-09,14:50:21.891,480.0,27.2,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.1,32.4
2025-12-09,14:50:22.095,479.9,41.7,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.1,32.4
2025-12-09,14:50:22.296,479.7,61.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.1,32.4
2025-12-09,14:50:22.488,479.8,80.5,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,13.1,32.4
2025-12-09,14:50:22.692,479.8,98.9,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.9,32.4
2025-12-09,14:50:22.891,479.8,113.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.9,32.4
2025-12-09,14:50:23.086,479.4,115.3,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.9,32.4
2025-12-09,14:50:23.288,478.8,0.0,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.9,32.4
2025-12-09,14:50:23.496,478.5,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.9,32.4
2025-12-09,14:50:23.692,478.5,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.4
2025-12-09,14:50:23.889,478.1,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.4
2025-12-09,14:50:24.099,478.0,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,264,12.7,32.4
2025-12-09,14:50:24.290,477.6,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.7,32.4
2025-12-09,14:50:24.493,477.4,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.7,32.4
2025-12-09,14:50:24.694,477.0,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.7,32.4
2025-12-09,14:50:24.894,476.9,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.7,32.4
2025-12-09,14:50:25.086,476.9,0.0,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.7,32.4
2025-12-09,14:50:25.288,476.7,0.0,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.7,32.4
2025-12-09,14:50:25.492,476.5,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.7,32.4
2025-12-09,14:50:25.692,476.4,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.9,32.3
2025-12-09,14:50:25.904,476.6,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.9,32.3
2025-12-09,14:50:26.100,476.3,0.0,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.9,32.3
2025-12-09,14:50:26.298,476.3,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.9,32.3
2025-12-09,14:50:26.496,475.8,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,12.9,32.3
2025-12-09,14:50:26.707,476.0,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.1,32.3
2025-12-09,14:50:26.891,476.0,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.1,32.3
2025-12-09,14:50:27.132,476.0,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.1,32.3
2025-12-09,14:50:27.287,475.9,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.1,32.3
2025-12-09,14:50:27.494,476.0,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.1,32.3
2025-12-09,14:50:27.695,476.4,0.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.3,32.3
2025-12-09,14:50:27.902,475.9,1.5,0,430.0,431.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.3,32.3
2025-12-09,14:50:28.091,475.7,0.8,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.3,32.3
2025-12-09,14:50:28.301,476.1,0.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.3,32.3
2025-12-09,14:50:28.487,475.6,0.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.3,32.3
2025-12-09,14:50:28.690,475.5,0.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.6,32.3
2025-12-09,14:50:28.886,475.6,7.5,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.6,32.3
2025-12-09,14:50:29.092,474.8,20.6,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.6,32.3
2025-12-09,14:50:29.290,474.8,35.1,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.6,32.3
2025-12-09,14:50:29.495,474.7,50.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,13.6,32.3
2025-12-09,14:50:29.689,475.4,62.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,14.1,32.3
2025-12-09,14:50:29.894,475.2,74.2,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,14.1,32.3
2025-12-09,14:50:30.093,474.3,54.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,14.1,32.3
2025-12-09,14:50:30.313,474.3,12.2,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,14.1,32.3
2025-12-09,14:50:30.500,473.8,4.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,263,14.1,32.3
2025-12-09,14:50:30.693,474.5,2.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.3,32.3
2025-12-09,14:50:30.900,474.5,1.7,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.3,32.3
2025-12-09,14:50:31.086,474.6,1.7,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.3,32.3
2025-12-09,14:50:31.298,474.5,1.8,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.3,32.3
2025-12-09,14:50:31.495,474.3,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.3,32.3
2025-12-09,14:50:31.708,474.3,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.2,32.3
2025-12-09,14:50:31.902,474.2,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.2,32.3
2025-12-09,14:50:32.087,473.5,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.2,32.3
2025-12-09,14:50:32.291,473.3,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.2,32.3
2025-12-09,14:50:32.494,473.3,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.2,32.3
2025-12-09,14:50:32.698,474.0,2.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.1,32.3
2025-12-09,14:50:32.894,474.1,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.1,32.3
2025-12-09,14:50:33.088,473.9,2.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.1,32.3
2025-12-09,14:50:33.287,473.6,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.1,32.3
2025-12-09,14:50:33.486,474.0,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,14.1,32.3
2025-12-09,14:50:33.689,473.6,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.9,32.3
2025-12-09,14:50:33.885,473.5,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.9,32.3
2025-12-09,14:50:34.099,473.4,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.9,32.3
2025-12-09,14:50:34.295,473.4,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.9,32.3
2025-12-09,14:50:34.499,473.0,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.9,32.3
2025-12-09,14:50:34.699,473.3,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.8,32.3
2025-12-09,14:50:34.903,472.9,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.8,32.3
2025-12-09,14:50:35.093,472.8,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.8,32.3
2025-12-09,14:50:35.301,472.7,1.9,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.8,32.3
2025-12-09,14:50:35.495,472.8,2.4,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.8,32.3
2025-12-09,14:50:35.690,472.8,3.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.7,32.3
2025-12-09,14:50:35.907,472.8,3.6,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.7,32.3
2025-12-09,14:50:36.100,472.4,5.0,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.7,32.3
2025-12-09,14:50:36.290,472.2,8.1,0,430.0,430.0,23,0.0,1015.0,477,479,479,478,478,478,262,13.7,32.3
2025-12-09,14:50:36.495,472.2,12.4,0,430.0,430.0,23,0.5,1015.0,477,479,479,478,478,478,262,13.7,32.3
2025-12-09,14:50:36.700,472.0,16.9,0,430.0,430.0,23,0.7,1015.0,477,479,479,478,478,478,262,13.5,32.3
2025-12-09,14:50:36.941,471.5,24.9,0,430.0,430.0,23,0.7,1015.0,477,479,479,478,478,478,262,13.5,32.3
2025-12-09,14:50:37.111,471.3,26.5,0,430.0,430.0,23,0.7,1015.0,477,479,479,478,478,478,262,13.5,32.3
2025-12-09,14:50:37.324,471.2,31.6,0,430.0,430.0,23,0.8,1015.0,477,479,479,478,478,478,262,13.5,32.3
2025-12-09,14:50:37.525,471.3,36.9,0,430.0,430.0,23,0.8,1015.0,477,479,479,478,478,478,262,13.2,32.2
2025-12-09,14:50:37.689,471.3,41.1,0,430.0,430.0,23,0.9,1015.0,477,479,479,478,478,478,262,13.2,32.2
2025-12-09,14:50:37.889,471.1,46.3,0,430.0,430.0,23,0.9,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:38.088,470.9,51.4,0,430.0,430.0,23,1.0,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:38.301,470.6,56.6,0,430.0,430.0,23,1.0,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:38.497,470.7,61.8,0,430.0,430.0,23,1.1,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:38.693,470.5,66.9,0,430.0,430.0,23,1.2,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:38.902,470.6,72.4,0,430.0,430.0,23,1.2,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:39.101,470.5,77.0,0,430.0,430.0,23,1.3,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:39.296,470.3,81.9,0,430.0,430.0,23,1.4,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:39.508,470.3,87.0,0,430.0,430.0,23,1.5,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:39.691,470.4,91.0,0,430.0,430.0,23,1.5,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:39.907,470.2,96.2,0,430.0,430.0,23,1.6,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:40.099,470.2,100.6,0,430.0,430.0,23,1.6,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:40.294,470.2,105.0,0,430.0,430.0,23,1.7,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:40.498,470.1,109.7,0,430.0,430.0,23,1.7,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:40.700,470.1,114.1,0,430.0,430.0,23,1.8,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:40.886,469.9,118.2,0,430.0,430.0,23,1.8,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:41.099,469.9,123.1,0,430.0,430.0,23,1.9,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:41.287,469.6,127.2,0,430.0,430.0,23,1.9,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:41.493,469.6,131.7,0,430.0,430.0,23,2.0,1015.0,477,479,479,478,478,478,261,13.2,32.2
2025-12-09,14:50:41.690,469.5,136.1,0,430.0,430.0,23,2.0,1015.0,477,479,479,478,478,478,261,13.1,32.2
2025-12-09,14:50:41.903,469.4,140.6,0,430.0,430.0,23,2.1,1015.0,477,479,479,478,478,478,261,13.1,32.2
2025-12-09,14:50:42.091,469.5,144.4,0,430.0,430.0,23,2.1,1015.0,477,479,479,478,478,478,261,13.1,32.2
2025-12-09,14:50:42.289,469.4,148.1,0,430.0,430.0,23,2.2,1015.0,477,479,479,478,478,478,261,13.1,32.2
2025-12-09,14:50:42.487,469.2,151.7,0,430.0,430.0,23,2.2,1015.0,477,479,479,478,478,478,261,13.1,32.2
2025-12-09,14:50:42.693,469.0,155.1,0,430.0,430.0,23,2.3,1015.0,477,479,479,478,478,478,261,12.9,32.2
2025-12-09,14:50:42.887,468.8,158.0,0,430.0,430.0,23,2.4,1015.0,477,479,479,478,478,478,261,12.9,32.2
2025-12-09,14:50:43.112,468.8,161.2,0,430.0,430.0,23,2.5,1015.0,477,479,479,478,478,478,261,12.9,32.2
2025-12-09,14:50:43.292,468.7,163.5,0,430.0,430.0,23,2.6,1015.0,477,479,479,478,478,478,261,12.9,32.2
2025-12-09,14:50:43.508,468.8,165.6,0,430.0,430.0,23,2.7,1015.0,477,479,479,478,478,478,261,12.9,32.2
2025-12-09,14:50:43.693,468.7,167.2,0,430.0,430.0,23,2.8,1015.0,477,479,479,478,478,478,261,12.6,32.2
2025-12-09,14:50:43.901,468.7,168.9,0,430.0,430.0,23,2.8,1015.0,477,479,479,478,478,478,261,12.6,32.2
2025-12-09,14:50:44.108,469.1,170.1,0,430.0,430.0,23,2.9,1015.0,477,479,479,478,478,478,261,12.6,32.2
2025-12-09,14:50:44.320,469.2,171.2,0,430.0,430.0,23,3.0,1015.0,477,479,479,478,478,478,261,12.6,32.2
2025-12-09,14:50:44.499,470.0,171.8,0,430.0,430.0,23,3.1,1015.0,477,479,479,478,478,478,261,12.6,32.2
2025-12-09,14:50:44.704,470.0,172.4,0,430.0,430.0,23,3.1,1015.0,477,479,479,478,478,478,261,12.1,32.2
2025-12-09,14:50:44.886,470.2,172.8,0,430.0,430.0,23,3.2,1015.0,477,479,479,478,478,478,261,12.1,32.2
2025-12-09,14:50:45.111,471.1,173.1,0,430.0,430.0,23,3.2,1015.0,477,479,479,478,478,478,261,12.1,32.2
2025-12-09,14:50:45.300,471.0,173.3,0,430.0,430.0,23,3.3,1015.0,477,479,479,478,478,478,261,12.1,32.2
2025-12-09,14:50:45.498,471.0,173.3,0,430.0,430.0,23,3.3,1015.0,477,479,479,478,478,478,261,12.1,32.2
2025-12-09,14:50:45.691,471.1,173.2,0,430.0,430.0,23,3.3,1015.0,477,479,479,478,478,478,261,11.9,32.2
2025-12-09,14:50:45.905,471.4,173.2,0,430.0,430.0,23,3.4,1015.0,477,479,479,478,478,478,260,11.9,32.2
2025-12-09,14:50:46.100,471.9,173.0,0,430.0,430.0,23,3.4,1015.0,477,479,479,478,478,478,260,11.9,32.2
2025-12-09,14:50:46.304,471.8,172.9,0,430.0,430.0,23,3.4,1015.0,477,479,479,478,478,478,260,11.9,32.2
2025-12-09,14:50:46.493,471.6,172.8,0,430.0,430.0,23,3.4,1015.0,477,479,479,478,478,478,260,11.9,32.2
2025-12-09,14:50:46.702,471.8,172.6,0,430.0,430.0,23,3.5,1015.0,477,479,479,478,478,478,260,11.7,32.2
2025-12-09,14:50:46.912,472.3,172.4,0,430.0,430.0,23,3.5,1015.0,477,479,479,478,478,478,260,11.7,32.2
2025-12-09,14:50:47.090,472.4,172.2,0,430.0,430.0,23,3.5,1015.0,477,479,479,478,478,478,260,11.7,32.2
2025-12-09,14:50:47.292,473.1,172.0,0,430.0,430.0,23,3.5,1015.0,477,479,479,478,478,478,260,11.7,32.2
2025-12-09,14:50:47.489,473.5,171.7,0,430.0,430.0,23,3.5,1015.0,477,479,479,478,478,478,260,11.7,32.2
2025-12-09,14:50:47.691,473.3,171.4,0,430.0,430.0,23,3.6,1015.0,477,479,479,478,478,478,260,11.5,32.2
2025-12-09,14:50:47.893,473.0,171.1,0,430.0,430.0,23,3.6,1015.0,477,479,479,478,478,478,260,11.5,32.2
2025-12-09,14:50:48.089,473.8,170.8,0,430.0,430.0,23,3.6,1015.0,477,479,479,478,478,478,260,11.5,32.2
2025-12-09,14:50:48.292,474.4,170.5,0,430.0,430.0,23,3.7,1015.0,477,479,479,478,478,478,260,11.5,32.2
2025-12-09,14:50:48.497,474.5,170.2,0,430.0,430.0,23,3.7,1015.0,477,479,479,478,478,478,260,11.5,32.2
2025-12-09,14:50:48.690,474.6,170.0,0,430.0,430.0,23,3.7,1015.0,477,479,479,478,478,478,260,11.3,32.1
2025-12-09,14:50:48.909,474.7,169.6,0,430.0,430.0,23,3.7,1015.0,477,479,479,478,478,478,260,11.3,32.1
2025-12-09,14:50:49.118,475.0,169.3,0,430.0,430.0,23,3.8,1015.0,477,479,479,478,478,478,260,11.3,32.1
2025-12-09,14:50:49.301,475.6,169.0,0,430.0,430.0,23,3.8,1015.0,477,479,479,478,478,478,260,11.3,32.1
2025-12-09,14:50:49.500,475.5,168.7,0,430.0,430.0,23,3.8,1015.0,477,479,479,478,478,478,260,11.3,32.1
2025-12-09,14:50:49.695,475.5,168.3,0,430.0,430.0,23,3.8,1015.0,477,479,479,478,478,478,260,11.2,32.1
2025-12-09,14:50:49.895,475.8,168.0,0,430.0,430.0,23,3.8,1015.0,477,479,479,478,478,478,257,11.2,32.1
2025-12-09,14:50:50.090,475.8,167.7,0,430.0,430.0,23,3.8,1015.0,477,479,479,478,478,478,257,11.2,32.1
2025-12-09,14:50:50.299,475.8,167.3,0,430.0,430.0,23,3.8,1015.0,477,479,479,478,478,478,257,11.2,32.1
2025-12-09,14:50:50.494,475.3,167.0,0,430.0,430.0,23,3.9,1015.0,477,479,479,478,478,478,257,11.2,32.1
